latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-25.86203,151.92979,324.34,1.05,1.02,2022-08-19,0353,A,42,6.1NRT,298.72,16.48,D
-25.86525,151.90901,330.75,1.05,1.02,2022-08-19,0353,A,35,6.1NRT,300.9,22.82,D
-25.86685,151.89861,324.61,1.04,1.02,2022-08-19,0353,A,47,6.1NRT,301.92,16.91,D
-26.27208,149.07892,314.17,1.05,1.02,2022-08-19,0353,A,66,6.1NRT,300.97,8.29,D
-26.27347,149.06841,323.16,1.05,1.02,2022-08-19,0353,A,78,6.1NRT,301.69,17.3,D
-25.84017,151.89754,326.33,1.05,1.02,2022-08-19,0353,A,70,6.1NRT,302.81,18.33,D
-25.81865,151.91493,313.7,1.05,1.02,2022-08-19,0353,A,32,6.1NRT,300.06,6.79,D
-25.73222,152.28835,311.77,1.08,1.04,2022-08-19,0353,A,25,6.1NRT,300.63,5.73,D
-25.76371,152.08688,311.26,1.06,1.03,2022-08-19,0353,A,35,6.1NRT,297.08,6.56,D
-25.76539,152.07607,310.66,1.06,1.03,2022-08-19,0353,A,32,6.1NRT,297.18,6.67,D
-25.72294,152.28656,314.63,1.08,1.04,2022-08-19,0353,A,68,6.1NRT,301.29,8.69,D
-25.75616,152.07446,316.89,1.06,1.03,2022-08-19,0353,A,67,6.1NRT,298.73,11.72,D
-25.85395,151.437,323.65,1.02,1.01,2022-08-19,0353,A,79,6.1NRT,301.66,15.57,D
-25.85547,151.42688,314.86,1.02,1.01,2022-08-19,0353,A,68,6.1NRT,301.57,7.19,D
-25.75508,152.02054,329.05,1.05,1.03,2022-08-19,0353,A,84,6.1NRT,300.1,24.14,D
-25.69082,152.36848,316.85,1.08,1.04,2022-08-19,0353,A,71,6.1NRT,299.59,11.86,D
-25.74424,152.02936,318,1.06,1.03,2022-08-19,0353,A,47,6.1NRT,300.52,12.16,D
-25.71521,152.15388,321.86,1.07,1.03,2022-08-19,0353,A,77,6.1NRT,301.43,15.3,D
-25.74165,151.82008,318.71,1.04,1.02,2022-08-19,0353,A,51,6.1NRT,301.62,10.68,D
-25.74322,151.80978,321,1.04,1.02,2022-08-19,0353,A,76,6.1NRT,302.87,14.05,D
-25.74479,151.79951,313.78,1.04,1.02,2022-08-19,0353,A,45,6.1NRT,301.2,7.39,D
-25.62539,151.97267,317.02,1.05,1.03,2022-08-19,0353,A,71,6.1NRT,300.69,12.35,D
-25.5786,152.21321,310.99,1.07,1.03,2022-08-19,0353,A,59,6.1NRT,300.99,6.74,D
-25.58026,152.20255,310.24,1.07,1.03,2022-08-19,0353,A,57,6.1NRT,299.77,6.38,D
-25.61457,151.98143,339.63,1.05,1.03,2022-08-19,0353,A,90,6.1NRT,301.84,41.18,D
-25.61617,151.97105,338.09,1.05,1.03,2022-08-19,0353,A,89,6.1NRT,304.06,38.55,D
-25.56474,152.05809,312.84,1.06,1.03,2022-08-19,0353,A,20,6.1NRT,300.2,6.55,D
-25.56642,152.04736,327.67,1.06,1.03,2022-08-19,0353,A,82,6.1NRT,301.49,22.36,D
-25.55714,152.04594,320.66,1.06,1.03,2022-08-19,0353,A,76,6.1NRT,300.67,13.94,D
-25.55878,152.03548,311.92,1.06,1.03,2022-08-19,0353,A,56,6.1NRT,300.37,5.71,D
-25.57835,151.91003,336.74,1.05,1.02,2022-08-19,0353,A,89,6.1NRT,301.31,34.68,D
-25.57997,151.8996,335.12,1.05,1.02,2022-08-19,0353,A,88,6.1NRT,303.07,31.83,D
-25.56917,151.90828,312.41,1.05,1.02,2022-08-19,0353,A,41,6.1NRT,301.97,6.25,D
-25.38524,152.85628,309.16,1.14,1.06,2022-08-19,0353,A,54,6.1NRT,297.28,6.85,D
-25.38704,152.84503,307.25,1.14,1.06,2022-08-19,0353,A,40,6.1NRT,296.9,5.18,D
-25.47707,152.15501,323.51,1.07,1.03,2022-08-19,0353,A,79,6.1NRT,299.65,18.93,D
-25.46781,152.15321,318.52,1.07,1.03,2022-08-19,0353,A,73,6.1NRT,299.58,13.38,D
-25.51422,151.73296,317.92,1.04,1.02,2022-08-19,0353,A,72,6.1NRT,301.34,9.85,D
-25.50985,151.70032,325.59,1.04,1.02,2022-08-19,0353,A,80,6.1NRT,302.05,17.88,D
-25.50125,151.70284,328.73,1.04,1.02,2022-08-19,0353,A,83,6.1NRT,303.21,22.59,D
-25.50281,151.69255,320.44,1.04,1.02,2022-08-19,0353,A,75,6.1NRT,302.35,12.86,D
-25.40742,152.18974,324.14,1.07,1.03,2022-08-19,0353,A,79,6.1NRT,300.16,19.41,D
-25.40907,152.17914,324.33,1.07,1.03,2022-08-19,0353,A,79,6.1NRT,300.44,19.47,D
-25.47098,151.65495,324.66,1.04,1.02,2022-08-19,0353,A,79,6.1NRT,302.7,16.84,D
-25.72749,149.7719,346.05,1.01,1,2022-08-19,0353,A,93,6.1NRT,303.95,48.67,D
-25.72888,149.76187,317.77,1.01,1,2022-08-19,0353,A,70,6.1NRT,302.83,9.09,D
-25.55152,150.93364,316.76,1.01,1,2022-08-19,0353,A,57,6.1NRT,303.25,8.1,D
-25.54251,150.93201,318.72,1.01,1,2022-08-19,0353,A,67,6.1NRT,302.29,9.27,D
-26.09011,146.78638,316.33,1.32,1.14,2022-08-19,0353,A,67,6.1NRT,300.45,13.08,D
-26.09164,146.77322,314.58,1.32,1.14,2022-08-19,0353,A,64,6.1NRT,301.19,10.98,D
-25.52611,150.98024,315.83,1.01,1,2022-08-19,0353,A,67,6.1NRT,301.71,7.87,D
-25.51437,150.94167,316.05,1.01,1,2022-08-19,0353,A,67,6.1NRT,303.29,7.4,D
-25.51583,150.93169,323.58,1.01,1,2022-08-19,0353,A,78,6.1NRT,303.16,14.79,D
-25.4578,151.26021,313.23,1.02,1.01,2022-08-19,0353,A,57,6.1NRT,301.52,6.59,D
-25.44725,151.26857,316.31,1.02,1.01,2022-08-19,0353,A,69,6.1NRT,300.82,9.2,D
-25.44875,151.25854,331.99,1.02,1.01,2022-08-19,0353,A,85,6.1NRT,303.26,26.75,D
-25.49194,150.96823,312.97,1.01,1,2022-08-19,0353,A,57,6.1NRT,301.59,5.17,D
-25.50517,150.87857,313.51,1.01,1,2022-08-19,0353,A,54,6.1NRT,302.32,6.07,D
-25.40154,151.50989,336.69,1.03,1.01,2022-08-19,0353,A,88,6.1NRT,303,31.69,D
-25.40463,151.48953,317.56,1.03,1.01,2022-08-19,0353,A,42,6.1NRT,303.06,8.64,D
-25.39554,151.48782,321.53,1.03,1.01,2022-08-19,0353,A,72,6.1NRT,301.45,13.01,D
-25.45306,151.04318,316.78,1.01,1,2022-08-19,0353,A,69,6.1NRT,302.89,8.69,D
-25.47375,150.90355,318.45,1.01,1,2022-08-19,0353,A,71,6.1NRT,302.75,9.66,D
-25.50876,150.66512,336.39,1,1,2022-08-19,0353,A,88,6.1NRT,302.14,30.69,D
-25.51021,150.6552,400,1,1,2022-08-19,0353,A,100,6.1NRT,310.82,246.96,D
-25.51165,150.64528,313.09,1,1,2022-08-19,0353,A,35,6.1NRT,302.85,5.42,D
-25.32857,151.80228,316.62,1.05,1.02,2022-08-19,0353,A,70,6.1NRT,300.93,9.69,D
-25.33017,151.79193,317.27,1.05,1.02,2022-08-19,0353,A,71,6.1NRT,301.57,10.27,D
-25.49977,150.66348,314.5,1,1,2022-08-19,0353,A,35,6.1NRT,302.93,5.23,D
-25.50122,150.65358,345.02,1,1,2022-08-19,0353,A,93,6.1NRT,303.91,45.19,D
-25.49079,150.66187,325.77,1,1,2022-08-19,0353,A,80,6.1NRT,302.4,15.72,D
-25.38687,151.29883,316.23,1.02,1.01,2022-08-19,0353,A,68,6.1NRT,301.6,9.81,D
-25.3884,151.28873,313.74,1.02,1.01,2022-08-19,0353,A,64,6.1NRT,300.34,7.69,D
-25.29879,151.82191,315.04,1.05,1.02,2022-08-19,0353,A,62,6.1NRT,303.52,8.29,D
-25.22585,151.7442,310.04,1.05,1.02,2022-08-19,0353,A,47,6.1NRT,299.7,5.31,D
-25.20187,151.73389,317.01,1.05,1.02,2022-08-19,0353,A,62,6.1NRT,301.98,10.01,D
-25.20818,151.69254,313.8,1.04,1.02,2022-08-19,0353,A,65,6.1NRT,299.51,9.25,D
-25.31293,150.9335,317.52,1.01,1,2022-08-19,0353,A,62,6.1NRT,302.64,8.68,D
-25.30392,150.93188,314.15,1.01,1,2022-08-19,0353,A,45,6.1NRT,302.93,5.93,D
-25.30539,150.92192,317.38,1.01,1,2022-08-19,0353,A,70,6.1NRT,304.03,8.49,D
-25.22543,151.02364,323.96,1.01,1.01,2022-08-19,0353,A,78,6.1NRT,302.9,15.34,D
-25.2164,151.022,317.77,1.01,1.01,2022-08-19,0353,A,58,6.1NRT,303.63,8.93,D
-25.12859,151.54427,346.18,1.04,1.02,2022-08-19,0353,A,94,6.1NRT,301.44,51.8,D
-25.13014,151.53409,333.75,1.03,1.02,2022-08-19,0353,A,86,6.1NRT,301.9,29.94,D
-25.11948,151.54256,325.05,1.04,1.02,2022-08-19,0353,A,80,6.1NRT,300.72,19.64,D
-25.12103,151.53239,313.9,1.03,1.02,2022-08-19,0353,A,65,6.1NRT,302.34,8.35,D
-25.19071,150.94553,332.71,1.01,1,2022-08-19,0353,A,86,6.1NRT,304.37,26.38,D
-25.19219,150.93555,346.35,1.01,1,2022-08-19,0353,A,94,6.1NRT,305.27,49.33,D
-25.19367,150.92558,327.77,1.01,1,2022-08-19,0353,A,82,6.1NRT,302.21,20.67,D
-25.18169,150.94391,315.81,1.01,1,2022-08-19,0353,A,68,6.1NRT,302.41,8.26,D
-25.26013,150.40887,321.77,1,1,2022-08-19,0353,A,76,6.1NRT,301.73,14.57,D
-25.26155,150.399,314.61,1,1,2022-08-19,0353,A,66,6.1NRT,300.1,7.91,D
-25.09564,151.39204,320.77,1.03,1.01,2022-08-19,0353,A,75,6.1NRT,301.22,13.98,D
-25.09718,151.38193,324.02,1.03,1.01,2022-08-19,0353,A,79,6.1NRT,302.74,17.15,D
-25.08925,151.38519,333.65,1.03,1.01,2022-08-19,0353,A,86,6.1NRT,302.38,29.35,D
-25.08017,151.3835,369.36,1.03,1.01,2022-08-19,0353,A,100,6.1NRT,304.09,112.72,D
-25.0817,151.37337,337.21,1.03,1.01,2022-08-19,0353,A,89,6.1NRT,302.19,34.51,D
-25.04987,151.39857,319.01,1.03,1.01,2022-08-19,0353,A,44,6.1NRT,303.2,10.12,D
-25.16284,150.38599,318.3,1,1,2022-08-19,0353,A,72,6.1NRT,302.76,10.34,D
-25.37927,148.75296,310.05,1.06,1.03,2022-08-19,0353,A,43,6.1NRT,298.79,4.13,D
-25.38064,148.74257,355.98,1.06,1.03,2022-08-19,0353,A,98,6.1NRT,302.82,76.54,D
-25.38202,148.7321,335.38,1.06,1.03,2022-08-19,0353,A,87,6.1NRT,302.82,33.34,D
-25.30233,148.85065,318.7,1.05,1.02,2022-08-19,0353,A,72,6.1NRT,303.11,10.69,D
-24.80742,151.90198,320,1.06,1.03,2022-08-19,0353,A,75,6.1NRT,300.77,12.67,D
-24.80903,151.89153,317.44,1.06,1.03,2022-08-19,0353,A,72,6.1NRT,302.74,9.89,D
-24.8039,151.74066,325.83,1.05,1.02,2022-08-19,0353,A,81,6.1NRT,301.99,20.85,D
-24.8055,151.73032,321.89,1.05,1.02,2022-08-19,0353,A,77,6.1NRT,306.06,15.66,D
-24.7082,151.51485,307.95,1.04,1.02,2022-08-19,0353,A,35,6.1NRT,297.6,5.21,D
-24.7405,151.25446,326.94,1.03,1.01,2022-08-19,0353,A,81,6.1NRT,301.02,20.39,D
-24.74201,151.24438,315.15,1.02,1.01,2022-08-19,0353,A,67,6.1NRT,301.29,7.87,D
-24.73142,151.25279,310.68,1.03,1.01,2022-08-19,0353,A,51,6.1NRT,300.01,4.9,D
-24.96498,148.55739,313.1,1.07,1.03,2022-08-19,0353,A,59,6.1NRT,301.71,5.59,D
-24.96637,148.54686,363.61,1.07,1.03,2022-08-19,0353,A,100,6.1NRT,305.91,97.93,D
-24.96776,148.53632,335.29,1.07,1.03,2022-08-19,0353,A,87,6.1NRT,305.85,31.28,D
-24.96915,148.52577,315.58,1.07,1.03,2022-08-19,0353,A,56,6.1NRT,303.71,6.65,D
-24.40179,151.83301,309.5,1.07,1.03,2022-08-19,0353,A,56,6.1NRT,299,5.05,D
-24.29852,151.49271,331.65,1.04,1.02,2022-08-19,0353,A,85,6.1NRT,302.45,26.65,D
-24.30008,151.48247,318,1.04,1.02,2022-08-19,0353,A,73,6.1NRT,301.1,10.53,D
-24.05832,150.94272,316.94,1.02,1.01,2022-08-19,0353,A,68,6.1NRT,304.16,7.63,D
-24.05008,150.94569,314.86,1.02,1.01,2022-08-19,0353,A,64,6.1NRT,303.08,6.3,D
-24.34811,148.58583,318.06,1.05,1.02,2022-08-19,0353,A,56,6.1NRT,306.37,8.21,D
-23.2328,150.18378,325.69,1,1,2022-08-19,0353,A,79,6.1NRT,306.95,15.72,D
-23.63723,147.00697,336,1.2,1.09,2022-08-19,0353,A,87,6.1NRT,305.71,38.32,D
-23.44373,147.57213,314.96,1.13,1.06,2022-08-19,0353,A,57,6.1NRT,304.23,6.38,D
-22.66175,150.55421,317.95,1.02,1.01,2022-08-19,0353,A,70,6.1NRT,297.56,12.78,D
-22.62282,150.45107,321.72,1.01,1.01,2022-08-19,0353,A,75,6.1NRT,297.52,15.79,D
-22.5762,150.45296,310.13,1.01,1.01,2022-08-19,0353,A,47,6.1NRT,297.12,5.75,D
-22.46719,150.32123,324.72,1.01,1,2022-08-19,0353,A,32,6.1NRT,297.06,16.22,D
-22.4625,150.29036,322.5,1.01,1,2022-08-19,0353,A,50,6.1NRT,297.21,13.97,D
-22.45349,150.28877,336.91,1.01,1,2022-08-19,0353,A,88,6.1NRT,301.03,31.73,D
-22.44881,150.25789,322.65,1.01,1,2022-08-19,0353,A,72,6.1NRT,298.28,12.62,D
-22.45024,150.24821,325.46,1.01,1,2022-08-19,0353,A,79,6.1NRT,300.14,15.65,D
-22.29449,150.48534,321.04,1.02,1.01,2022-08-19,0353,A,26,6.1NRT,300.1,13.15,D
-22.28102,150.5132,314.8,1.02,1.01,2022-08-19,0353,A,60,6.1NRT,299.26,7.85,D
-22.2825,150.50336,319.23,1.02,1.01,2022-08-19,0353,A,64,6.1NRT,300.11,11.29,D
-22.27418,150.5063,328.18,1.02,1.01,2022-08-19,0353,A,61,6.1NRT,299.77,21.69,D
-21.14838,149.13979,317.93,1,1,2022-08-19,0355,A,52,6.1NRT,299.67,8.41,D
-19.70364,147.24188,320.18,1.08,1.04,2022-08-19,0355,A,40,6.1NRT,304.43,9.34,D
-19.5939,146.54913,314.8,1.15,1.07,2022-08-19,0355,A,54,6.1NRT,301.09,8.19,D
-19.58777,146.13919,332.66,1.2,1.09,2022-08-19,0355,A,84,6.1NRT,304.91,29.69,D
-19.58921,146.12782,331.25,1.2,1.09,2022-08-19,0355,A,83,6.1NRT,304.74,27.91,D
-17.88772,145.5065,346.49,1.24,1.11,2022-08-19,0357,A,93,6.1NRT,298.49,71.16,D
-17.88926,145.49467,320.31,1.24,1.11,2022-08-19,0357,A,71,6.1NRT,296.7,19.59,D
-17.65556,144.19315,320.51,1.49,1.21,2022-08-19,0357,A,57,6.1NRT,307.72,11.37,D
-17.66243,144.13676,322.1,1.5,1.21,2022-08-19,0357,A,31,6.1NRT,310.17,10.93,D
-17.51568,144.84401,324.76,1.35,1.15,2022-08-19,0357,A,58,6.1NRT,306.11,19.38,D
-17.15536,145.42426,321.25,1.23,1.1,2022-08-19,0357,A,71,6.1NRT,301.54,17.39,D
-17.22217,144.82378,320.65,1.34,1.15,2022-08-19,0357,A,49,6.1NRT,301.78,15.48,D
-17.20168,144.82004,321.58,1.34,1.15,2022-08-19,0357,A,53,6.1NRT,303.08,17.43,D
-17.1589,144.77086,322.92,1.35,1.15,2022-08-19,0357,A,62,6.1NRT,304.35,17.83,D
-17.15021,144.75652,322.87,1.35,1.15,2022-08-19,0357,A,48,6.1NRT,304.61,17.73,D
-17.1282,144.45773,320.52,1.41,1.17,2022-08-19,0357,A,67,6.1NRT,305.7,13.77,D
-17.11597,144.4695,328.89,1.4,1.17,2022-08-19,0357,A,79,6.1NRT,304.65,28.17,D
-17.11765,144.4563,334.44,1.41,1.17,2022-08-19,0357,A,85,6.1NRT,305.86,41.21,D
-17.69227,139.03006,318.49,3.62,1.78,2022-08-19,0357,A,52,6.1NRT,306.62,43.12,D
-17.68454,139.02493,320.66,3.62,1.78,2022-08-19,0357,A,62,6.1NRT,306.84,52.16,D
-16.81562,145.52441,315.66,1.21,1.09,2022-08-19,0357,A,36,6.1NRT,297.76,12.02,D
-16.8058,145.5231,325.02,1.21,1.09,2022-08-19,0357,A,75,6.1NRT,297.25,23.92,D
-16.80728,145.51192,315.06,1.21,1.09,2022-08-19,0357,A,27,6.1NRT,297.26,11,D
-16.87158,145.02454,317.84,1.29,1.13,2022-08-19,0357,A,62,6.1NRT,304.09,10,D
-16.87315,145.01251,320.71,1.29,1.13,2022-08-19,0357,A,69,6.1NRT,305.14,13.8,D
-16.7998,144.94014,320.74,1.3,1.13,2022-08-19,0357,A,55,6.1NRT,306.39,12.27,D
-16.80257,144.93515,319.38,1.3,1.13,2022-08-19,0357,A,42,6.1NRT,306.46,10.26,D
-16.21312,142.07143,326.11,2.02,1.39,2022-08-19,0357,A,56,6.1NRT,308.91,27.66,D
-16.21536,142.05254,333.33,2.03,1.39,2022-08-19,0357,A,81,6.1NRT,308.3,54.04,D
-16.21761,142.0336,330.4,2.04,1.39,2022-08-19,0357,A,67,6.1NRT,306.47,43.12,D
-16.20287,142.05098,329.42,2.03,1.39,2022-08-19,0357,A,39,6.1NRT,306.87,39.71,D
-16.22643,141.73816,333.98,2.15,1.42,2022-08-19,0357,A,83,6.1NRT,312.3,48.56,D
-16.21362,141.73659,345.81,2.15,1.42,2022-08-19,0357,A,92,6.1NRT,310.78,110.22,D
-16.2159,141.71654,328.6,2.15,1.43,2022-08-19,0357,A,77,6.1NRT,309.75,29.34,D
-16.21819,141.69643,328.29,2.16,1.43,2022-08-19,0357,A,76,6.1NRT,310.04,30.51,D
-16.15506,142.02576,319.96,2.04,1.39,2022-08-19,0357,A,17,6.1NRT,306.06,17.49,D
-16.15317,142.01851,322.85,2.04,1.39,2022-08-19,0357,A,66,6.1NRT,306.46,25.75,D
-16.14979,141.94055,320.82,2.07,1.4,2022-08-19,0357,A,63,6.1NRT,307.78,18.85,D
-16.15681,141.66136,342.06,2.17,1.43,2022-08-19,0357,A,89,6.1NRT,307.86,101.12,D
-16.1324,141.75996,336.95,2.13,1.42,2022-08-19,0357,A,86,6.1NRT,307.72,59.38,D
-16.13469,141.74007,333,2.14,1.42,2022-08-19,0357,A,62,6.1NRT,309.06,42.62,D
-16.14394,141.65977,361.86,2.17,1.43,2022-08-19,0357,A,100,6.1NRT,309.9,238.63,D
-16.1219,141.73848,345.78,2.14,1.42,2022-08-19,0357,A,89,6.1NRT,307.58,114,D
-16.12419,141.71852,342.62,2.15,1.42,2022-08-19,0357,A,88,6.1NRT,309.18,96.71,D
-16.13107,141.65819,342.88,2.17,1.43,2022-08-19,0357,A,88,6.1NRT,308.81,107.58,D
-16.13337,141.63792,327.9,2.18,1.43,2022-08-19,0357,A,48,6.1NRT,304.22,44.52,D
-16.10238,141.79636,339.95,2.12,1.41,2022-08-19,0357,A,86,6.1NRT,305.25,91.77,D
-16.10462,141.7766,355.85,2.12,1.42,2022-08-19,0357,A,98,6.1NRT,305.73,189.32,D
-16.11138,141.71693,345.19,2.15,1.42,2022-08-19,0357,A,90,6.1NRT,305.46,122.49,D
-16.1182,141.65659,378.48,2.17,1.43,2022-08-19,0357,A,100,6.1NRT,310.79,421.28,D
-16.12048,141.63632,354.62,2.18,1.43,2022-08-19,0357,A,97,6.1NRT,305.11,195.17,D
-16.07644,141.91185,327.67,2.07,1.4,2022-08-19,0357,A,76,6.1NRT,305.69,42.52,D
-16.10533,141.65498,376.66,2.17,1.43,2022-08-19,0357,A,100,6.1NRT,307.39,403.97,D
-16.10759,141.63472,334.3,2.18,1.43,2022-08-19,0357,A,83,6.1NRT,302.55,80.02,D
-16.10278,141.79169,345.5,2.12,1.41,2022-08-19,0357,A,92,6.1NRT,305.53,125.86,D
-16.10516,141.77194,340.1,2.12,1.42,2022-08-19,0357,A,88,6.1NRT,305.18,96.74,D
-16.10995,141.73228,331.4,2.14,1.42,2022-08-19,0357,A,42,6.1NRT,304.08,56.15,D
-16.11236,141.71233,333.04,2.15,1.42,2022-08-19,0357,A,54,6.1NRT,305.63,61.89,D
-16.11963,141.65205,368.64,2.17,1.43,2022-08-19,0357,A,100,6.1NRT,310.75,311.4,D
-16.07599,141.90709,325.64,2.07,1.4,2022-08-19,0357,A,68,6.1NRT,305.46,36.15,D
-16.10435,141.67064,331.65,2.16,1.43,2022-08-19,0357,A,61,6.1NRT,303.06,62.31,D
-16.10675,141.65047,389.2,2.17,1.43,2022-08-19,0357,A,100,6.1NRT,309.38,573.49,D
-16.10917,141.63023,320.81,2.18,1.43,2022-08-19,0357,A,55,6.1NRT,302.03,30.4,D
-15.6518,145.16576,318.98,1.22,1.1,2022-08-19,0357,A,66,6.1NRT,300.95,14.25,D
-15.54438,141.79008,328.5,2.08,1.4,2022-08-19,0357,A,75,6.1NRT,307.64,37.53,D
-15.54409,141.78516,326.59,2.08,1.4,2022-08-19,0357,A,71,6.1NRT,307.73,30.99,D
-15.18008,141.67642,322.28,2.09,1.41,2022-08-19,0357,A,14,6.1NRT,308.49,25.35,D
-15.16279,141.7135,330.85,2.08,1.4,2022-08-19,0357,A,54,6.1NRT,309.17,50.68,D
-15.1651,141.69421,352.59,2.09,1.41,2022-08-19,0357,A,90,6.1NRT,310.82,163.23,D
-15.16742,141.67485,328.27,2.09,1.41,2022-08-19,0357,A,48,6.1NRT,306.99,40.95,D
-15.15017,141.71193,334.62,2.08,1.4,2022-08-19,0357,A,83,6.1NRT,306.91,67.26,D
-15.15246,141.69263,370.89,2.09,1.41,2022-08-19,0357,A,100,6.1NRT,311.07,317.15,D
-15.13982,141.69106,320.37,2.09,1.41,2022-08-19,0357,A,55,6.1NRT,307.52,24.55,D
-14.69015,144.11775,330.95,1.37,1.16,2022-08-19,0357,A,53,6.1NRT,300.95,30.31,D
-14.68137,144.10362,334.21,1.38,1.16,2022-08-19,0357,A,61,6.1NRT,302.93,38.68,D
-14.66929,144.1149,379.7,1.37,1.16,2022-08-19,0357,A,100,6.1NRT,307.35,223.34,D
-14.67093,144.1022,350.3,1.38,1.16,2022-08-19,0357,A,95,6.1NRT,299.02,81.58,D
-14.65886,144.11346,374.69,1.37,1.16,2022-08-19,0357,A,100,6.1NRT,302.99,192.29,D
-14.66049,144.10077,347.71,1.38,1.16,2022-08-19,0357,A,93,6.1NRT,300.58,73.85,D
-14.24847,143.65561,315.92,1.46,1.19,2022-08-19,0357,A,31,6.1NRT,300.34,10.92,D
-14.25017,143.64223,322.44,1.46,1.19,2022-08-19,0357,A,72,6.1NRT,300.16,20.94,D
-14.22301,143.5976,322.06,1.47,1.2,2022-08-19,0357,A,44,6.1NRT,301.94,19.51,D
-14.22028,143.59174,319.47,1.47,1.2,2022-08-19,0357,A,59,6.1NRT,301.09,16.23,D
-13.75601,143.02899,325.49,1.58,1.24,2022-08-19,0357,A,76,6.1NRT,306.49,26.84,D
-13.7431,143.04199,320.65,1.58,1.24,2022-08-19,0357,A,33,6.1NRT,302.4,16.33,D
-13.74488,143.0275,350.33,1.58,1.24,2022-08-19,0357,A,95,6.1NRT,304.65,103.75,D
-13.74667,143.01288,338.17,1.59,1.24,2022-08-19,0357,A,88,6.1NRT,303.75,58.65,D
-13.7563,143.02397,326.47,1.58,1.24,2022-08-19,0357,A,70,6.1NRT,306.77,28.06,D
-13.74329,143.03697,326.46,1.58,1.24,2022-08-19,0357,A,49,6.1NRT,302.88,26.98,D
-13.74517,143.02248,357.41,1.58,1.24,2022-08-19,0357,A,98,6.1NRT,305.42,135.55,D
-13.74366,142.85695,324.76,1.63,1.26,2022-08-19,0357,A,76,6.1NRT,304.88,25.02,D
-13.40079,142.85291,330.75,1.61,1.25,2022-08-19,0357,A,83,6.1NRT,304.2,41.99,D
-13.39994,142.8625,320.42,1.61,1.25,2022-08-19,0357,A,71,6.1NRT,302.81,19.17,D
-13.40187,142.8477,329.78,1.61,1.25,2022-08-19,0357,A,82,6.1NRT,304.52,40.05,D
-13.34205,142.95969,315.69,1.58,1.24,2022-08-19,0357,A,62,6.1NRT,300.44,11.95,D
-13.31229,142.92621,312.3,1.59,1.24,2022-08-19,0357,A,31,6.1NRT,299.58,6.94,D
-13.35744,141.80132,315,1.93,1.36,2022-08-19,0357,A,51,6.1NRT,300.32,17.73,D
-13.35956,141.78354,322.62,1.93,1.36,2022-08-19,0357,A,65,6.1NRT,300.78,36.4,D
-13.35406,141.79576,321.41,1.93,1.36,2022-08-19,0357,A,55,6.1NRT,300.49,32.63,D
-13.35631,141.77802,315.27,1.93,1.36,2022-08-19,0357,A,45,6.1NRT,300.18,18.16,D
-13.2641,141.92603,322.3,1.88,1.34,2022-08-19,0357,A,72,6.1NRT,302.42,28.26,D
-13.25884,141.91866,321.19,1.88,1.34,2022-08-19,0357,A,46,6.1NRT,303.22,23.3,D
-13.20797,141.73409,313.34,1.94,1.36,2022-08-19,0357,A,42,6.1NRT,299.58,10.71,D
-13.17038,141.70628,316.04,1.95,1.36,2022-08-19,0357,A,50,6.1NRT,300.7,16.59,D
-13.17264,141.68834,321.9,1.95,1.36,2022-08-19,0357,A,72,6.1NRT,300.24,31.83,D
-12.99264,141.80206,316.88,1.9,1.35,2022-08-19,0357,A,31,6.1NRT,302.09,19.1,D
-12.95239,141.79192,313.61,1.9,1.35,2022-08-19,0357,A,27,6.1NRT,298.77,11.6,D
-12.85924,142.05571,323.35,1.81,1.32,2022-08-19,0357,A,46,6.1NRT,306.21,25.12,D
-12.82324,141.99393,335.74,1.83,1.32,2022-08-19,0357,A,87,6.1NRT,304.43,62.91,D
-12.82533,141.97714,328.48,1.83,1.33,2022-08-19,0357,A,78,6.1NRT,302.36,38.81,D
-12.81135,141.99232,325.66,1.83,1.32,2022-08-19,0357,A,74,6.1NRT,298.25,32.39,D
-12.81343,141.97552,327.79,1.83,1.33,2022-08-19,0357,A,48,6.1NRT,303.93,38.75,D
-12.81551,141.95865,338.05,1.84,1.33,2022-08-19,0357,A,83,6.1NRT,304.5,73.88,D
-12.81762,141.94156,335.52,1.85,1.33,2022-08-19,0357,A,0,6.1NRT,303.09,65.29,D
-12.79947,141.99072,317.87,1.83,1.32,2022-08-19,0357,A,38,6.1NRT,298.27,13.75,D
-12.80153,141.97391,353.79,1.83,1.33,2022-08-19,0357,A,97,6.1NRT,301.93,148.33,D
-12.8036,141.95703,364.72,1.84,1.33,2022-08-19,0357,A,100,6.1NRT,304.28,219.51,D
-12.80568,141.93999,362.88,1.85,1.33,2022-08-19,0357,A,75,6.1NRT,303.08,208.65,D
-12.71906,142.45352,342.32,1.68,1.28,2022-08-19,0357,A,91,6.1NRT,304,83.01,D
-12.79622,141.96794,327.66,1.83,1.33,2022-08-19,0357,A,78,6.1NRT,299.77,37.8,D
-12.7984,141.9511,324.67,1.84,1.33,2022-08-19,0357,A,70,6.1NRT,300.29,32.04,D
-12.80061,141.93405,321.03,1.85,1.33,2022-08-19,0357,A,35,6.1NRT,298.53,23.87,D
-12.71997,142.46407,337.46,1.68,1.27,2022-08-19,0357,A,88,6.1NRT,303.81,64.26,D
-12.72198,142.44859,330.55,1.68,1.28,2022-08-19,0357,A,73,6.1NRT,302.3,43.34,D
